Id,SalePrice
2408,128479.0
2409,152607.0
2410,181228.0
2411,182177.0
2412,152607.0
2413,192745.0
2414,128479.0
2415,152607.0
2416,128479.0
2417,176555.0
2418,158530.0
2419,154967.0
2420,152607.0
2421,192745.0
2422,171973.0
2423,128479.0
2424,171973.0
2425,273618.0
2426,128479.0
2427,128479.0
2428,235051.0
2429,192745.0
2430,180229.0
2431,128479.0
2432,171973.0
2433,152607.0
2434,152607.0
2435,181228.0
2436,152607.0
2437,128479.0
2438,180229.0
2439,128479.0
2440,123099.0
2441,160004.0
2442,160004.0
2443,128479.0
2444,218678.0
2445,123099.0
2446,159928.0
2447,171973.0
2448,159196.0
2449,156055.0
2450,160004.0
2451,128479.0
2452,192745.0
2453,136199.0
2454,199141.0
2455,154967.0
2456,154967.0
2457,123099.0
2458,123099.0
2459,126008.0
2460,171973.0
2461,136199.0
2462,136199.0
2463,126008.0
2464,217251.0
2465,128479.0
2466,128479.0
2467,171973.0
2468,161238.0
2469,161238.0
2470,218678.0
2471,128479.0
2472,128479.0
2473,136199.0
2474,128479.0
2475,293830.0
2476,163056.0
2477,192745.0
2478,192745.0
2479,192376.0
2480,179478.0
2481,171973.0
2482,152607.0
2483,244578.0
2484,171973.0
2485,171973.0
2486,190317.0
2487,244973.0
2488,152607.0
2489,229982.0
2490,224512.0
2491,171973.0
2492,171973.0
2493,171973.0
2494,171973.0
2495,226187.0
2496,237507.0
2497,152607.0
2498,128479.0
2499,171973.0
2500,161238.0
2501,160866.0
2502,128479.0
2503,123099.0
2504,285530.0
2505,192745.0
2506,158530.0
2507,235051.0
2508,180229.0
2509,192745.0
2510,180468.0
2511,188645.0
2512,199790.0
2513,171973.0
2514,223667.0
2515,171973.0
2516,159928.0
2517,128479.0
2518,152607.0
2519,217251.0
2520,201908.0
2521,176555.0
2522,171973.0
2523,267891.0
2524,163056.0
2525,182177.0
2526,188084.0
2527,161238.0
2528,192745.0
2529,128479.0
2530,128479.0
2531,171973.0
2532,152607.0
2533,179478.0
2534,180468.0
2535,171973.0
2536,171973.0
2537,180468.0
2538,152607.0
2539,179478.0
2540,188645.0
2541,188645.0
2542,188645.0
2543,192745.0
2544,172532.0
2545,183452.0
2546,181228.0
2547,179478.0
2548,171973.0
2549,128479.0
2550,218678.0
2551,156055.0
2552,188645.0
2553,183452.0
2554,136199.0
2555,192376.0
2556,128479.0
2557,128479.0
2558,128479.0
2559,155986.0
2560,126008.0
2561,187601.0
2562,159196.0
2563,159196.0
2564,128479.0
2565,218678.0
2566,293229.0
2567,203989.0
2568,171973.0
2569,171973.0
2570,148675.0
2571,171973.0
2572,156055.0
2573,171973.0
2574,152607.0
2575,123099.0
2576,123099.0
2577,123099.0
2578,202804.0
2579,188645.0
2580,192745.0
2581,179478.0
2582,128479.0
2583,163056.0
2584,171973.0
2585,181228.0
2586,202622.0
2587,171973.0
2588,171973.0
2589,220511.0
2590,202804.0
2591,220198.0
2592,172532.0
2593,176555.0
2594,201445.0
2595,171973.0
2596,181228.0
2597,171973.0
2598,171973.0
2599,224512.0
2600,293717.0
2601,192376.0
2602,103943.0
2603,171973.0
2604,103943.0
2605,103943.0
2606,182177.0
2607,171973.0
2608,197999.0
2609,176555.0
2610,123099.0
2611,218678.0
2612,171973.0
2613,179478.0
2614,192376.0
2615,171973.0
2616,224512.0
2617,171973.0
2618,171973.0
2619,220534.0
2620,128479.0
2621,171973.0
2622,155986.0
2623,123099.0
2624,201445.0
2625,176555.0
2626,171973.0
2627,153001.0
2628,163056.0
2629,128479.0
2630,187601.0
2631,220511.0
2632,220664.0
2633,128479.0
2634,220534.0
2635,171973.0
2636,190317.0
2637,171973.0
2638,192745.0
2639,190317.0
2640,181228.0
2641,128479.0
2642,148675.0
2643,148675.0
2644,148675.0
2645,103943.0
2646,103943.0
2647,103943.0
2648,159196.0
2649,179478.0
2650,148675.0
2651,148675.0
2652,182177.0
2653,293229.0
2654,294419.0
2655,218678.0
2656,218678.0
2657,220511.0
2658,265599.0
2659,220511.0
2660,220511.0
2661,218678.0
2662,218278.0
2663,171973.0
2664,220438.0
2665,197999.0
2666,220438.0
2667,179478.0
2668,179478.0
2669,237507.0
2670,267575.0
2671,192745.0
2672,201908.0
2673,171973.0
2674,171973.0
2675,201908.0
2676,163056.0
2677,171973.0
2678,171973.0
2679,226187.0
2680,229783.0
2681,171973.0
2682,229783.0
2683,272485.0
2684,171973.0
2685,171973.0
2686,192745.0
2687,214413.0
2688,224512.0
2689,182177.0
2690,229246.0
2691,179478.0
2692,183452.0
2693,229982.0
2694,187601.0
2695,179478.0
2696,183452.0
2697,152607.0
2698,152607.0
2699,123099.0
2700,123099.0
2701,171973.0
2702,152607.0
2703,176555.0
2704,171973.0
2705,171973.0
2706,179478.0
2707,171973.0
2708,171973.0
2709,171973.0
2710,171973.0
2711,229246.0
2712,283718.0
2713,156055.0
2714,148675.0
2715,171973.0
2716,171973.0
2717,272485.0
2718,128479.0
2719,203989.0
2720,199790.0
2721,181228.0
2722,182177.0
2723,199790.0
2724,152607.0
2725,171973.0
2726,181228.0
2727,181228.0
2728,171973.0
2729,224512.0
2730,181228.0
2731,128479.0
2732,176555.0
2733,181228.0
2734,234277.0
2735,181228.0
2736,203989.0
2737,220511.0
2738,171973.0
2739,171973.0
2740,292240.0
2741,152607.0
2742,171973.0
2743,218678.0
2744,182177.0
2745,152607.0
2746,180229.0
2747,192745.0
2748,154967.0
2749,179478.0
2750,181228.0
2751,224512.0
2752,294689.0
2753,152607.0
2754,226751.0
2755,123099.0
2756,128479.0
2757,128479.0
2758,128479.0
2759,128479.0
2760,128479.0
2761,229783.0
2762,204855.0
2763,181228.0
2764,244578.0
2765,171973.0
2766,128479.0
2767,128479.0
2768,192745.0
2769,152607.0
2770,183452.0
2771,152607.0
2772,152607.0
2773,192376.0
2774,128479.0
2775,128479.0
2776,128479.0
2777,160866.0
2778,180229.0
2779,160004.0
2780,160004.0
2781,123099.0
2782,128479.0
2783,201445.0
2784,123099.0
2785,123099.0
2786,136199.0
2787,160004.0
2788,220438.0
2789,152607.0
2790,155394.0
2791,179478.0
2792,187601.0
2793,171973.0
2794,126008.0
2795,126008.0
2796,123099.0
2797,220534.0
2798,128479.0
2799,128479.0
2800,123099.0
2801,128479.0
2802,220511.0
2803,218678.0
2804,229246.0
2805,154967.0
2806,123099.0
2807,123099.0
2808,171973.0
2809,181228.0
2810,192745.0
2811,171973.0
2812,171973.0
2813,171973.0
2814,192745.0
2815,171973.0
2816,171973.0
2817,231990.0
2818,182177.0
2819,171973.0
2820,192745.0
2821,192376.0
2822,272485.0
2823,128479.0
2824,199790.0
2825,181228.0
2826,152607.0
2827,192745.0
2828,232331.0
2829,180468.0
2830,218278.0
2831,188645.0
2832,220534.0
2833,199790.0
2834,229982.0
2835,199790.0
2836,199790.0
2837,181228.0
2838,229299.0
2839,179478.0
2840,171973.0
2841,176555.0
2842,182177.0
2843,123099.0
2844,201445.0
2845,128479.0
2846,171973.0
2847,188084.0
2848,171973.0
2849,152607.0
2850,172532.0
2851,171973.0
2852,220534.0
2853,220534.0
2854,156055.0
2855,152607.0
2856,183452.0
2857,152607.0
2858,179478.0
2859,172532.0
2860,159798.0
2861,180468.0
2862,192376.0
2863,192745.0
2864,220534.0
2865,156055.0
2866,148675.0
2867,160004.0
2868,182177.0
2869,192376.0
2870,128479.0
2871,188084.0
2872,128479.0
2873,199141.0
2874,128479.0
2875,160866.0
2876,201908.0
2877,171973.0
2878,155986.0
2879,226187.0
2880,126008.0
2881,180229.0
2882,181228.0
2883,190317.0
2884,152607.0
2885,152607.0
2886,199790.0
2887,123099.0
2888,123099.0
2889,197999.0
2890,123099.0
2891,192745.0
2892,171973.0
2893,123099.0
2894,128479.0
2895,197489.0
2896,202622.0
2897,171973.0
2898,179478.0
2899,152607.0
2900,217684.0
2901,171973.0
2902,171973.0
2903,229299.0
2904,232331.0
2905,218678.0
2906,199790.0
2907,197489.0
2908,160866.0
2909,171973.0
2910,103943.0
2911,103943.0
2912,181228.0
2913,103943.0
2914,103943.0
2915,103943.0
2916,103943.0
2917,293005.0
2918,192376.0
2919,183452.0
