Id,SalePrice
2053,174000
2054,174000
2055,174000
2056,174000
2057,174000
2058,174000
2059,174000
2060,174000
2061,174000
2062,174000
2063,174000
2064,174000
2065,174000
2066,174000
2067,174000
2068,174000
2069,174000
2070,174000
2071,174000
2072,174000
2073,174000
2074,174000
2075,174000
2076,174000
2077,174000
2078,174000
2079,174000
2080,174000
2081,174000
2082,174000
2083,174000
2084,174000
2085,174000
2086,120500
2087,120500
2088,120500
2089,120500
2090,120500
2091,120500
2092,120500
2093,120500
2094,120500
2095,120500
2096,120500
2097,120500
2098,120500
2099,120500
2100,120500
2101,120500
2102,120500
2103,120500
2104,120500
2105,120500
2106,120500
2107,120500
2108,120500
2109,120500
2110,174000
2111,120500
2112,174000
2113,120500
2114,120500
2115,120500
2116,120500
2117,120500
2118,120500
2119,120500
2120,120500
2121,120500
2122,120500
2123,120500
2124,120500
2125,120500
2126,174000
2127,120500
2128,120500
2129,120500
2130,120500
2131,120500
2132,120500
2133,120500
2134,120500
2135,120500
2136,120500
2137,174000
2138,174000
2139,174000
2140,174000
2141,174000
2142,174000
2143,174000
2144,174000
2145,174000
2146,174000
2147,174000
2148,174000
2149,174000
2150,174000
2151,174000
2152,174000
2153,174000
2154,174000
2155,174000
2156,174000
2157,174000
2158,174000
2159,174000
2160,174000
2161,174000
2162,174000
2163,174000
2164,174000
2165,174000
2166,174000
2167,174000
2168,174000
2169,174000
2170,174000
2171,174000
2172,174000
2173,174000
2174,174000
2175,174000
2176,174000
2177,174000
2178,174000
2179,120500
2180,120500
2181,174000
2182,174000
2183,174000
2184,174000
2185,174000
2186,174000
2187,174000
2188,174000
2189,174000
2190,174000
2191,174000
2192,174000
2193,174000
2194,174000
2195,174000
2196,174000
2197,174000
2198,174000
2199,174000
2200,174000
2201,174000
2202,174000
2203,174000
2204,174000
2205,174000
2206,174000
2207,174000
2208,174000
2209,174000
2210,120500
2211,120500
2212,120500
2213,120500
2214,120500
2215,120500
2216,120500
2217,174000
2218,74700
2219,74700
2220,74700
2221,120500
2222,120500
2223,174000
2224,174000
2225,174000
2226,174000
2227,174000
2228,174000
2229,174000
2230,174000
2231,174000
2232,174000
2233,174000
2234,174000
2235,174000
2236,174000
2237,174000
2238,120500
2239,174000
2240,120500
2241,174000
2242,120500
2243,120500
2244,120500
2245,120500
2246,174000
2247,120500
2248,174000
2249,174000
2250,174000
2251,174000
2252,174000
2253,174000
2254,174000
2255,174000
2256,174000
2257,174000
2258,174000
2259,174000
2260,174000
2261,174000
2262,174000
2263,174000
2264,174000
2265,174000
2266,174000
2267,174000
2268,174000
2269,174000
2270,174000
2271,174000
2272,174000
2273,174000
2274,174000
2275,174000
2276,174000
2277,174000
2278,174000
2279,174000
2280,174000
2281,136500
2282,136500
2283,120500
2284,120500
2285,174000
2286,174000
2287,174000
2288,174000
2289,174000
2290,174000
2291,174000
2292,174000
2293,174000
2294,174000
2295,174000
2296,174000
2297,174000
2298,174000
2299,174000
2300,174000
2301,174000
2302,174000
2303,174000
2304,174000
2305,174000
2306,174000
2307,174000
2308,174000
2309,174000
2310,174000
2311,174000
2312,174000
2313,174000
2314,174000
2315,174000
2316,174000
2317,174000
2318,174000
2319,174000
2320,174000
2321,174000
2322,174000
2323,174000
2324,174000
2325,174000
2326,174000
2327,174000
2328,174000
2329,174000
2330,174000
2331,174000
2332,174000
2333,174000
2334,174000
2335,174000
2336,174000
2337,174000
2338,174000
2339,174000
2340,174000
2341,174000
2342,174000
2343,174000
2344,174000
2345,174000
2346,205950
2347,205950
2348,205950
2349,205950
2350,205950
2351,205950
2352,205950
2353,205950
2354,174000
2355,174000
2356,174000
2357,174000
2358,174000
2359,174000
2360,174000
2361,174000
2362,174000
2363,174000
2364,174000
2365,205950
2366,205950
2367,205950
2368,205950
2369,205950
2370,205950
2371,205950
2372,205950
2373,205950
2374,205950
2375,174000
2376,174000
2377,174000
2378,174000
2379,174000
2380,174000
2381,174000
2382,174000
2383,174000
2384,174000
2385,174000
2386,174000
2387,174000
2388,174000
2389,174000
2390,174000
2391,174000
2392,174000
2393,174000
2394,174000
2395,174000
2396,174000
2397,174000
2398,174000
2399,174000
2400,174000
2401,174000
2402,174000
2403,174000
2404,174000
2405,174000
2406,174000
2407,174000
2408,174000
2409,174000
2410,174000
2411,174000
2412,174000
2413,174000
2414,174000
2415,174000
2416,174000
2417,174000
2418,174000
2419,174000
2420,174000
2421,174000
2422,174000
2423,174000
2424,174000
2425,174000
2426,174000
2427,174000
2428,174000
2429,174000
2430,174000
2431,174000
2432,174000
2433,174000
2434,174000
2435,174000
2436,174000
2437,174000
2438,174000
2439,120500
2440,120500
2441,120500
2442,120500
2443,120500
2444,120500
2445,120500
2446,120500
2447,120500
2448,120500
2449,120500
2450,120500
2451,120500
2452,120500
2453,120500
2454,120500
2455,174000
2456,120500
2457,120500
2458,120500
2459,120500
2460,120500
2461,120500
2462,120500
2463,120500
2464,120500
2465,174000
2466,174000
2467,120500
2468,120500
2469,120500
2470,120500
2471,120500
2472,120500
2473,120500
2474,120500
2475,174000
2476,174000
2477,174000
2478,174000
2479,174000
2480,174000
2481,174000
2482,174000
2483,174000
2484,174000
2485,174000
2486,174000
2487,174000
2488,174000
2489,174000
2490,174000
2491,174000
2492,174000
2493,174000
2494,174000
2495,174000
2496,174000
2497,174000
2498,174000
2499,174000
2500,174000
2501,174000
2502,174000
2503,174000
2504,174000
2505,174000
2506,174000
2507,174000
2508,174000
2509,174000
2510,174000
2511,174000
2512,174000
2513,174000
2514,174000
2515,174000
2516,174000
2517,174000
2518,174000
2519,174000
2520,174000
2521,174000
2522,174000
2523,174000
2524,174000
2525,174000
2526,174000
2527,174000
2528,174000
2529,174000
2530,174000
2531,174000
2532,174000
2533,174000
2534,174000
2535,174000
2536,174000
2537,174000
2538,174000
2539,174000
2540,174000
2541,174000
2542,174000
2543,174000
2544,174000
2545,174000
2546,174000
2547,174000
2548,174000
2549,174000
2550,174000
2551,120500
2552,174000
2553,174000
2554,174000
2555,174000
2556,174000
2557,174000
2558,174000
2559,174000
2560,174000
2561,174000
2562,174000
2563,174000
2564,174000
2565,174000
2566,174000
2567,174000
2568,174000
2569,174000
2570,120500
2571,174000
2572,120500
2573,174000
2574,174000
2575,120500
2576,120500
2577,120500
2578,120500
2579,120500
2580,74700
2581,74700
2582,74700
2583,120500
2584,174000
2585,174000
2586,174000
2587,174000
2588,174000
2589,174000
2590,174000
2591,174000
2592,174000
2593,174000
2594,174000
2595,174000
2596,174000
2597,174000
2598,174000
2599,174000
2600,174000
2601,120500
2602,120500
2603,120500
2604,120500
2605,120500
2606,174000
2607,174000
2608,174000
2609,174000
2610,174000
2611,174000
2612,174000
2613,174000
2614,174000
2615,174000
2616,174000
2617,174000
2618,174000
2619,174000
2620,174000
2621,174000
2622,174000
2623,174000
2624,174000
2625,174000
2626,174000
2627,174000
2628,174000
2629,174000
2630,174000
2631,174000
2632,174000
2633,174000
2634,174000
2635,174000
2636,174000
2637,174000
2638,205950
2639,174000
2640,174000
2641,174000
2642,136500
2643,120500
2644,120500
2645,120500
2646,120500
2647,120500
2648,174000
2649,174000
2650,174000
2651,174000
2652,174000
2653,174000
2654,174000
2655,174000
2656,174000
2657,174000
2658,174000
2659,174000
2660,174000
2661,174000
2662,174000
2663,174000
2664,174000
2665,174000
2666,174000
2667,174000
2668,174000
2669,174000
2670,174000
2671,174000
2672,174000
2673,174000
2674,120500
2675,174000
2676,174000
2677,174000
2678,174000
2679,174000
2680,174000
2681,174000
2682,174000
2683,174000
2684,174000
2685,174000
2686,174000
2687,174000
2688,174000
2689,205950
2690,205950
2691,205950
2692,174000
2693,174000
2694,174000
2695,174000
2696,174000
2697,174000
2698,174000
2699,174000
2700,174000
2701,174000
2702,174000
2703,120500
2704,174000
2705,174000
2706,174000
2707,174000
2708,174000
2709,174000
2710,174000
2711,174000
2712,174000
2713,205950
2714,205950
2715,205950
2716,205950
2717,205950
2718,205950
2719,174000
2720,174000
2721,174000
2722,174000
2723,174000
2724,174000
2725,174000
2726,174000
2727,174000
2728,174000
2729,174000
2730,174000
2731,174000
2732,174000
2733,174000
2734,174000
2735,174000
2736,174000
2737,174000
2738,174000
2739,174000
2740,174000
2741,174000
2742,174000
2743,174000
2744,174000
2745,174000
2746,174000
2747,174000
2748,174000
2749,174000
2750,174000
2751,174000
2752,174000
2753,174000
2754,174000
2755,174000
2756,174000
2757,174000
2758,174000
2759,174000
2760,174000
2761,174000
2762,174000
2763,174000
2764,174000
2765,174000
2766,174000
2767,174000
2768,174000
2769,174000
2770,174000
2771,174000
2772,174000
2773,120500
2774,120500
2775,120500
2776,120500
2777,120500
2778,120500
2779,120500
2780,120500
2781,120500
2782,120500
2783,120500
2784,120500
2785,120500
2786,120500
2787,120500
2788,120500
2789,120500
2790,120500
2791,120500
2792,74700
2793,174000
2794,120500
2795,120500
2796,174000
2797,120500
2798,120500
2799,120500
2800,120500
2801,120500
2802,174000
2803,174000
2804,174000
2805,174000
2806,174000
2807,174000
2808,174000
2809,174000
2810,174000
2811,174000
2812,174000
2813,174000
2814,174000
2815,174000
2816,174000
2817,174000
2818,174000
2819,174000
2820,174000
2821,174000
2822,174000
2823,174000
2824,174000
2825,174000
2826,174000
2827,174000
2828,174000
2829,174000
2830,174000
2831,174000
2832,174000
2833,174000
2834,174000
2835,174000
2836,174000
2837,174000
2838,174000
2839,174000
2840,174000
2841,174000
2842,174000
2843,174000
2844,174000
2845,174000
2846,174000
2847,174000
2848,174000
2849,174000
2850,174000
2851,174000
2852,174000
2853,174000
2854,120500
2855,174000
2856,174000
2857,174000
2858,174000
2859,174000
2860,174000
2861,174000
2862,174000
2863,174000
2864,174000
2865,120500
2866,120500
2867,174000
2868,174000
2869,174000
2870,174000
2871,174000
2872,174000
2873,174000
2874,174000
2875,136500
2876,174000
2877,174000
2878,174000
2879,174000
2880,174000
2881,174000
2882,174000
2883,174000
2884,174000
2885,174000
2886,174000
2887,120500
2888,120500
2889,120500
2890,120500
2891,120500
2892,74700
2893,74700
2894,74700
2895,120500
2896,120500
2897,174000
2898,174000
2899,174000
2900,174000
2901,174000
2902,174000
2903,174000
2904,174000
2905,174000
2906,120500
2907,120500
2908,174000
2909,174000
2910,120500
2911,120500
2912,174000
2913,120500
2914,120500
2915,120500
2916,120500
2917,174000
2918,174000
2919,174000
